Title,Lyrics,Sentiment Score,Sentiment Category
Hardest To Love,"No, yeah
Oh, yeah
Oh, yeah
Yeah, uh

You try with me so many times
, yeah
You're cryin' out behind the smiles
And I can see right through the lies
Yeah, yeah, yeah, yeah, yeah
And what we had is dead inside, yeah
You're actin' like it's still alive, ayy
And you still wanna make it right, yeah
I know

But I've been the hardest to love
You're tryna let me go, yeah
And I can see it, I can see it
I've been the hardest to love
It's hard to let me go, yeah
And I can feel it, I can feel it (Oh, yeah)

I don't feel it anymore (Yeah)
The house I bought is not a home (No)
Together we are so alone
Yeah, yeah, yeah, yeah, yeah (Oh)
Don't regret the day we met (We met)
Don't forget that time we spent (We spent)
Forget that we're in different beds
I know

'Cause I've been the hardest to love
You're tryna let me go, yeah
And I can see it, I can see it
I've been the hardest to love
It's hard to let me go, yeah
And I can feel it, I can feel it

I can't, can't believe you want me
After all the heartbreaks, after all I've done, oh-oh-oh (Oh, oh, oh)
No, I can't, can't believe you trust me (Trust me)
After all the rough days, you still call me up (Me up, oh-oh-oh)

'Cause I've been the hardest to love
You're tryna let me go, (Tryna let me go) yeah
And I can see it, I can see it (I can see it)
I've been the hardest to love (Love, baby)
You're tryna let me go, yeah
And I can feel it, I can feel it",0.1677944862155388,Positive
Comin Out Strong (feat. The Weeknd),"1. 
The Weeknd - Trust Issues (Remix)
2. 
The Weeknd - Kiss Land
3. 
Future - Low Life (ft. The Weeknd)
4. 
Lil Uzi Vert - UnFazed (ft. The Weeknd)
5. 
The Weeknd - I'm Good
6. 
Rick Ross - In Vein (ft. The Weeknd)
7. 
Kanye West - FML (ft. The Weeknd)
8. 
Future - Comin Out Strong (ft. The Weeknd)
9. 
Nipsey Hussle - I Do This (ft. Young Thug & Mozzy)
10. 
Nipsey Hussle - Face the World
11. 
Nipsey Hussle - Rap Niggas
12. 
Nipsey Hussle - Double Up (ft. Belly & Dom Kennedy)
13. 
Nipsey Hussle - Last Time That I Checc'd (ft. YG)
14. 
Nipsey Hussle - Victory Lap (ft. Stacy Barthe)
15. 
Nipsey Hussle - Faith
16. 
Gunna & Lil Uzi Vert - Valentino 
17. 
Offset & 21 Savage - HETHEN
18. 
Guap Tarantino - Lil Bitch (ft. Lil Gotit)
19. 
Travis Scott & Gucci Mane - Murda
20. 
Gucci Mane & NAV - Get Go
21. 
Gunna - Mr. T 
22. 
Lil Keed - Proud Of Me (ft. Young Thug)
23. 
A Boogie Wit Da Hoodie - Embarass 
24. 
88GLAM - Cookie In My Jar
25. 
Lil Uzi Vert & NAV - Mistake
26. 
NAV - Habits (Original) 
27. 
Yung Bans & YNW Melly - 100 Shells
28. 
Lil Durk - Why (ft. King Von)
29. 
Juelz Santana & Lil Wayne - Boiling Water (ft. Belly)
30. 
Belly - 40 Days 40 Nights
31. 
Future & Yung Bans - Yeaaaaaah
32. 
Trav - Every Dog Got Its Day
33. 
Young Thug - Chanel (Go Get It) Demo 
34. 
Tray Tray - Slimers (ft. Young Thug & Zona Man)
35. 
Guap Tarantino - Block Boy
36. 
Lil Durk & Lil Uzi Vert - Hair
37. 
French Montana - No Stylist (Remix) 
38. 
French Montana & NAV - Got It
39. 
NAV - Tap (ft. Meek Mill)
40. 
NAV - Rack In My Sleep (ft. 88GLAM)",0.16927083333333334,Positive
Nothing Without You,"I realized I belong to you
I feel the darkness when away from you, hey yeah

Don't stop your lovin', walk out on me
Don't stop for nothin', you're what I bleed
I learned to love you, the way you need
'Cause I know what's pain, this is not the same

I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin', nothin'
)
I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin', nothin'
) Yeah
I was too busy tryna find you with someone else
The one I couldn't stand to be with was myself
'Cause I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin'
)

Pick up your phone, I got a question, oh
If I die tonight, would you regret it? Woah-woah

Don't stop your lovin', it's all I have
'Cause I can't function, no, I won't last
I swear I'll love you just like the past
'Cause I know what's pain, this is not the same

I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin', nothin'
) Oh
I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin', nothin'
)
I was too busy tryna find you with someone else
The one I couldn't stand to be with was myself
'Cause I'll be nothin', nothin', nothin', nothin' without you
(
Nothin', nothin', nothin'
)

When I feel the love, girl, I hesitate
It's what I'm guilty of, oh yeah
I can't get enough, I'm insane
Without your touch, touch, touch
I'll be nothin', nothin', nothin', nothin'
Nothin', nothin', nothin', nothin'
Nothin', nothin', nothin', nothin' without you",-0.004166666666666652,Negative
Attention,"Ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh-ooh

Baby, you were so strong
Baby, you were calm, you were so calm, yeah
Tell me where it went wrong
Tell me how to love, it's been so long
When a call's not enough, yeah
And you just need to touch
Thinkin' twice I'm the one, yeah
But you just need to trust

You're only lookin' for attention
You only notice it 'cause I'm never around
You're only lookin' for attention, oh, oh, babe
You're only lookin' for attention
The only problem is you'll never get enough
You're only lookin' for attention, oh, oh woah

What do you expect now?
Only thing left is the sex now
'Cause baby too vexed now
Only see me on the TV or the bed now
When a touch not enough, yeah
You were more than a fuck
Thinkin' twice I'm the one
But you just need to trust

You're only lookin' for attention
You only notice it 'cause I'm never around
You're only lookin' for attention, oh, oh, babe
You're only lookin' for attention
The only problem is you'll never get enough
You're only lookin' for attention, oh, oh woah

Ooh, ooh
Ooh, attention
Ooh, ooh (Oh, oh, oh, oh, oh, oh, oh)
Ooh (Love all the attention, baby), attention (Love all the attention)

You're only lookin' for attention
You only notice it 'cause I'm never around
You're only lookin' for attention, oh, oh, babe
You're only lookin' for attention
The only problem is you'll never get enough
You're only lookin' for attention, oh, oh woah, yeah
[Outro: Mustafa The Poet & 
The Weeknd
]
Oh, oh (
Yeah
), oh, oh (
Yeah
)
Oh, oh (
Yeah
), oh, oh",0.05787037037037038,Positive
Escape From LA,"You pillow talk to me about the men who try to get in between us
They buy you bags and jewelry, yeah
They think your kindness is so weak
No, you don't give it up so easy, baby
But you just wanted my attention
You just wanted my affection
You got me tattooed on your mind
You just want me all the time
We'll figure out our shit and find a way (Oh, yeah)
When you say that you need space, I give you space (You space)
Girl, when you're ready, you know where I stay
When it comes to all these hoes, I'll never chase
But this world is such a, such an evil place
Man, these hoes will always find a way
'Cause when I'm on the liquor, I go crazy
And for that pussy, you know I'm a slave, yeah

Well, this place is never what it seems
Take me out LA
Take me out of LA
This place will be the end of me
Take me out LA
Take me out of LA, yeah

Yeah
I'm in the Spyder Porsche cruisin' down the street
Black on black venom covered seats
Keanu Reeves, way a nigga speed
Diamond cross hangin' off of me
I'm fighting for my soul, 
Constantine
And it's slowly burning, it was never cheap
If you seen what I seen, you wouldn't sleep
I can't sleep
'Cause I got everything I wanted
Got the money, got the cars, got the ceiling with the stars
Got everything I wanted
But I'd be nothing without you
Gave you everything you wanted
Gave you power, gave you life, gave you space so you can shine
Gave you everything you wanted
But none of that matters to you, oh-oh

This place (This place) is never what it seems
Take me out LA
Take me out of LA
(Oh, out LA, oh) This place will be the end of me
Take me out LA
Take me out of LA, yeah

Woah, no, oh, no, no
No, no, no, no, no, ooh-woah
Oh-ah, no, no, no, no, woah-woah
Oh, no, oh
Hey
She pulled up to the studio
Nobody's watching
She closed the door and then she locked it
For me, for me
We had sex in the studio
Nobody walked in
I cut my verse and then she popped it
For me, for me
LA girls all look the same
I can't recognize
The same work done on they face
I don't criticize
She a cold-hearted bitch with no shame
But her throat too fire
She got Chrome Hearts hangin' from her neck
And them shits going wild
When she ride, she hold tight
She gon' ride 'til sweat fall down her spine
She's all mine for the night
She's all mine until he calls her line

She pulled up to the studio
Nobody's watching
She closed the door and then she locked it
For me, for me
We had sex in the studio
Nobody walked in
I cut my verse and then she popped it
For me, for me
Oh-oh, oh-oh",-0.1411753590325019,Negative
Alone Again,"Take off my disguise
I'm living someone else's life
Suppressing who I was inside
So I throw two thousand ones in the sky
Together we're alone (Together we're alone)
In Vegas, I feel so at home (In Vegas, I feel so at home)
I'm falling only for the night
So I throw two thousand ones in the sky (The sky)
Oh, oh, oh, how much to light up my star again
And rewire all my thoughts?
Oh, baby, won't you remind me what I am
And break, break my little cold heart?

Oh, oh, oh, oh
Oh-oh, oh-oh-oh, oh, oh-oh
Oh-oh, oh, oh-oh-oh, oh
Oh, oh-oh-oh, oh

Call me up and I'll send for you
Take me down to your altitude
I don't know if I can be alone again (Alone again)
I don't know if I can sleep alone again (Alone again)
Check my pulse for a second time (A second time)
I took too much, I don't wanna die
I don't know if I can be alone again (Alone again)
I don't know if I can sleep alone again

Woah-oh-oh-oh-oh
Woah-oh-oh-oh-oh
Oh-oh-oh, oh-oh, oh, oh, oh, oh, oh-oh
Oh-oh-oh, oh-oh, oh, oh, oh, oh, oh-oh

Count it up, it's all for you, count it up
Count it up, it's all for you, count it up
'Cause I don't know if I can be alone again
I don't know if I can be alone again",-0.04288194444444444,Negative
Too Late,"No-no, no-no, no-no-no

I let you down, I led you on
I never thought I'd be here without you
Don't let me drown inside your arms
Bad thoughts inside my mind
When the darkness comes, you're my light, baby
My light, baby, my light when it's dark, yeah
I'm too high, baby, too high, baby
'Cause I know right now, that I lost it (Hey)

It's way too late to save our souls, baby (
Oh, oh, yeah
)
It's way too late, we're on our own (Baby, on my own)
I made mistakes, I did you wrong, baby (
Oh, oh, yeah
)
It's way too late to save my, my

I can't trust (I can't trust) where I live (Where I live) anymore (Anymore, anymore, anymore)
Sources say (Sources say) that we're done (That we're done), how would they know? (They know, 'cause they know, 'cause they know)
We're in Hell, it's disguised as a paradise with flashing lights
I just wanna believe there's so much more (
Hey, hey, hey
)

It's way too late to save our souls, baby (
Oh, oh, yeah
)
It's way too late, we're on our own (Baby, on my own)
I made mistakes, I did you wrong, baby (
Oh, oh, yeah
)
It's way too late to save my, my

And, ooh, I tell myself I should get over you
I said, ooh, I know I'd rather be all over you trying, trying, but I, 
I just want your body
Ridin' slow on top of me, girl, on top of me
I want you, babe, ooh-ooh

It's way too late (Late) to save our souls, baby (Souls, baby, 
oh, oh, yeah
)
It's way too late, we're on our own (Baby, on my own)
I made mistakes (Mistakes), I did you wrong, baby (Oh, baby, 
oh, oh, yeah
)
It's way too late to save my, my",0.04037900008488244,Positive
All I Know,"Ooh, ah
Ooh, ah

The reasons I can't have you are so easy to fix
I didn't really plan to, but I'ma do it for thi-is
The reasons I can't have you isn't so complicated
Baby, if you let me, I won't hesita-ate

All I know, all I know is this
All I know, all I know is this
All I know, all I know, all I know, all I know is this
All I know, all I know, all I know, all I know is this

I know there's been stigma 'round me
I know you heard things about me
You sleep one eye closed, too scared to get heartbroke
Heard too many lies told, don't make this shit my fault
I could tell why you would doubt me
I hit one time and you can't live without me
Girl, I'm just peakin', I'm just tryna be on top of you
On top of you
[Chorus: The Weeknd & 
Future
]
All I know (
All I know, all I know, all I
)
All I know is this (
All I know, all I know, all I
)
All I know (
All I know, all I know, all I know
)
All I know is this (
All I know, all I know, all I know, all I know
)
All I know, all I know, all I know, all I know is this
All I know, all I know, all I know, all I know is this
Is this, is this

Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
[Verse 3: Future & 
The Weeknd
]
S-s-sleep with one eye open
I'm terrified to get my heart broke
Blood talkin' like a Piru
Fuck with me, nigga, you gon' die slow (Gang)
Lamborghini make you Crip walk (Skrrt)
I'm smashin' off with my side ho
Full of these medicals, bitches, got several
She eat the dick up like it's an edible
Then I get back to my capital
I got the Glock on the passenger
I got these tropical fantasies
They gon' remember my legacy
Hang out the roof of the Ghost
The cash in my pocket spill right on the floor
The cash in my pocket spill out on the floor
When the cash overflow, let the cash overflow
I done fucked a bitch that bougie (Yeah)
Have you ever, ever fucked a bitch that bougie? (
Oh-ooh
)
I done fucked a bitch that bougie
I done, I done, I done fucked a bitch that bougie (
Oh-ooh
)
I done fucked a bitch conceited
I done fucked a few, few bitches conceited (
Oh, yeah
)
We just wanna say we did it
We just wanna say we did it (They say)
I know like you know
I keep that trigger beside me (Keep that trig')
I know like you know
You just another body (
Oh
)
I know like you know
I keep that trigger beside me (Keep that trig', 
oh, oh
)
I know like you know
You just another body (Just another body)
Have you fucked a bitch this pretty?
Hit her on the first night and went and bought titties
Have you fucked a bitch this pretty?
Hit her on the first night and went and bought titties (Bought what?)
Niggas always sneak dissin'
We gon' continue fuckin' they bitches
I ain't just fuckin' that bitch
I been the one makin' love to that bitch

All I know (All I know, all I know, all I)
All I know is this (All I know, all I know, all I)
All I know (All I know, all I know, all I know)
All I know is this
All I know, all I know, all I know, all I know
All I know, all I know, all I know, all I know is this
All I know, all I know, all I know, all I know is this
All I know, all I know, all I know, all I know is this
(All I know, all I know, all I know, all I know is this) Is this, is this",-0.07337025719378663,Negative
Scared To Live,"When I saw the signs, I shoulda let you go (Yeah, yeah)
But I kept you beside me
And if I held you back, at least I held you close (Yeah)
Should have known you were lonely

I know things will never be the same
Time we lost will never be replaced
I'm the reason you forgot to love

So don't be scared to live again
Be scared to live again
No, don't be scared to live again
Be scared to live again

You always miss the chance to fall for someone else (Uh, uh)
'Cause your heart only knows me
They try to win your love, but there was nothing left (Uh)
They just made you feel lonely (Hey)

I am not the man I used to be
Did some things I couldn't let you see
Refuse to be the one who taints your heart

So don't be scared to live again
Be scared to live again
No, don't be scared to live again
Be scared to live again (Hey)

I hope you know that, I hope you know that
I've been praying that you find yourself
I hope you know that, I hope you know that
We fell apart, right from the start

I should have made you my only
When it's said and done

So don't be scared to live again
Be scared to live again
I said don't be scared to live again
Be scared to live again (Oh)

I hope you know that, I hope you know that
I've been praying that you find yourself
I hope you know that, I hope you know that
We fell apart, right from the start",0.14031168831168825,Positive
off the table (with The Weeknd),"Title appears: THE SAD TALE OF HENRY THE ENGINE

NARRATOR: Once upon a time, on the Island of Sodor, there was a train named Henry. Henry was a freight train, and he pulled all kinds of important materials around. But then one day, Sir Topham Hatt had an idea.

Sir Topham Hatt is shown holding a chart that says ""PRECISION SCHEDULED RAILROADING"".

NARRATOR: And suddenly, Henry got longer, and longer, and longer.

Henry is seen being attached to multiple train carts, including natural gas, and is seen moving with it until he stops.

NARRATOR: Henry got so long, when he rested, he started getting in people's way, and drivers got very angry at him.

""What's the fucking hold up, train?"" said the driver. A little old lady shouted, ""Get fucked!""

Henry sighs.

NARRATOR: A little girl crawled underneath Henry on her way to school.

Steam comes out of Henry when she crawls underneath him.

""Oooh, that tickles,"" said Henry. ""I fucking hate you, train!"" said the little girl.

Henry looks annoyed.

NARRATOR: A fire engine pleaded with him to move.

""I can't move,"" said Henry. ""I don't have any room!""

NARRATOR: So they both just sat there, and watched the children's hospital burn.

A whistle is heard while the children's hospital is seen engulfed in flames.

NARRATOR: But Henry was told he was much more efficient now, which is another way of saying profitable, and 9 miles long.

Henry is seen carrying multiple train carts of natural gas, filling the entire land space on the screen.

NARRATOR: He carried all sorts of things people needed, like medical bandages, corn, vinyl chloride, fireworks, question mark, question mark, hand grenades, question mark, plugged-in space heaters, and all sorts of zoo animals.

Henry is seen talking with Sir Topham Hatt in the railway station.

""What's liquified natural gas, and why am I pulling 22 cars full of it?"", Henry asked. ""Never you mind,"" said Sir Topham Hatt. ""I mapped out this whole route out at home.""

""That's a weird thing to do, and I don't really know how to respond to it,"" said Henry. ""Just mind your business, like a good little rolling death machine,"" Sir Topham Hatt said.

""Sorry, I'm a WHAT?!"", asked Henry.

Henry is seen climbing up the hill with difficulty.

NARRATOR: Then, one day, a wheel on one of Henry's tank cars started overheating. His engineer hadn't had a chance to inspect it in months. Henry was getting worried.

""It seems my caboose is loose! I can't drive with a loose caboose,"" Henry told the driver, but it was too late. ""OH SHIT."" said Henry.

NARRATOR: Henry the Freight Train became Henry the Bomb Train.

Henry falls down the hill and his caboose explodes, derailing the train and injuring Henry in the process of exporting the goods to a nearby town. All of the tank cars are scattered around the town, leaked.

""Oh well,"" thought Henry. ""It could be worse, At least my tankers didn't expl-""

All of the tank cars with liquified natural gas explode, destroying the town.

NARRATOR: Meanwhile, in the other side of the island...

Thomas, while strolling down the windmill, notices a huge explosion.

""Oh dear,"" said Thomas.

NARRATOR: The explosion obliterated a significant part of the Island of Sodor.

Henry is seen caught in the fires of the now-obliterated town.

NARRATOR: Henry was so sad. Sir Topham Hatt had blood on his hands, but he didn't care. It wasn't his blood, and he could just wipe it off with all his new money.

A clip of the original Thomas the Tank Engine episode ""The Sad Story of Henry"" is seen where Henry is built a wall around his tunnel.

NARRATOR: As for Henry, he was taken out of commission and put in a tunnel. But as trains can't die, he just had to suffer forever, and ever. But I think he deserved his punishment, don't you?",-0.10538748690922603,Negative
Snowchild,"I used to pray when I was sixteen
If I didn't make it, then I'd probably make my wrist bleed
Not to mislead, turn my nightmares into big dreams
Whole squad mobbin' even though we only six deep
I was singing notes while my niggas played with six keys
Walking in the snow before I ever made my wrist freeze
I was blowing smoke, had me dizzy like Gillespie
Niggas had no homes, we were living in the dead streets
You couldn't find me like I'm Hoffa
Cover girls jumping out the page like they pop ups
Spending all my money on these niggas that I brought up
Taking care of families for my brothers when they locked up
And I had nothing to believe in
Double cup leanin'
Couldn't even breathe and
For that money I was fiending
Cali was the mission but now a nigga leaving

Leaving, leaving into the night
Now a nigga leaving, leaving
Leaving into the night, oh

She like my futuristic sounds in the new spaceship
Futuristic sex, give her Philip K dick
She never need a man, she what a man need
So I keep on falling for her daily
We was at Coachella going brazy
Stack a couple M's like I was Shady
Now I'm in Tribeca like I'm Jay-Z
Rockin' Sorayama like he pay me
I just signed a new deal with Mercedes
Got me movin' dirty like I'm Swayze
All my diamonds dancing like they Swayze
All my diamonds hitting like they Swae Lee
Jet so big got a business and a coach
Always livin' on the road, rockin' Louis à la mode, nigga
And for that money, I been fiending
Cali was the mission, but now a nigga leaving

Leaving, leaving into the night
Now a nigga leaving, leaving
Leaving into the night, oh

Twenty mill' mansion, never lived in it
Zero edge pool, never dipped in it
Superstar neighbor in my business
Paparazzi tryna catch me slippin'
 and
Going on tour is my vacation
Every month another accusation
Only thing I'm phobic of is failing
I was never blessed with any patience

So a nigga leaving, leaving, leaving into the night
Now a nigga leaving, leaving
Leaving into the night, oh",-0.044405594405594405,Negative
Curve (feat. The Weeknd),"[Intro: Gucci Mane & The Weeknd]
Huh, it's Gucci
XO (Yeah), 1-0 (Yeah), 1-7 (Yeah)
Brr, brr
(Go)

[Verse 1: The Weeknd & Gucci Mane]
The kid back on the whiskey
Virginia Black got me tipsy
I'm in L.A. like I'm Nipsey
Spanish girls wanna kiss me
A nigga wanna come and diss me
And put a hex like a gypsy
They kill themselves, no wrist bleed
Got suicides on my SV
She do it all for the Fendi
She do it all for the Gucci (Gucci!)
Baby girl wanna choose me
She wanna use and abuse me (Uh)
I know she wanna text me (Wow)
I know she wanna sex me
Fifty thou' make her neck freeze
Fuck her once like, ""Next, please""
My nigga, who would've thought? (Huh?)
My nigga, who would've thought now?
I'll be right back at the top now
I'll be right back at the top now
I got your girl on my finger
Blowin' my phone like she's single
Blowin' my phone like I'm Cee-Lo (Damn)
Somebody needs to come get her

[Chorus: The Weeknd & Gucci Mane]
Like, ""Woo,"" with the curve (With the curve)
I know you don't deserve it, know you don't deserve it
I got that work
I know you want the Birkin, baby, are you worth it?
With the curve (With the curve)
I know you don't deserve it, know you don't deserve it
I got that work (With the, with the, with the)
I need to know for certain (It's Gucci!)
Tell me, are you worth it?

[Verse 2: Gucci Mane]
Say I, a star was born last night
Way you showed out on that dick, girl, you performed last night
That's why you deserve that first-class flight
Buh-bye, 'cause I just quenched your thirst last night
I'm in Dubai
Somebody tell the prince that the kingpin has arrived
If I lived over here, I'd probably have one hundred wives (Damn!)
Walkin' in the club and they like, ""Gucci just arrived"" (Gucci!)
I ordered up a dub and then I threw it in the sky
I told her I'm a'ight, now she look like she surprised (I'm a'ight)
She look like a model, but a devil in disguise
Bum, bum-bum-bum, I feel like Rocky in his prime (Bum, bum-bum-bum, bum)
You know you came to fuck, so why the fuck we wastin' time?
I got the kind of wood that make a woman lose her mind
I'm young, rich and handsome, baby, I'm one of a kind
Just keep it real with me, baby, it won't cost you a dime
I know you got expensive taste and I don't even mind

[Chorus: The Weeknd & Gucci Mane]
Like, ""Woo,"" with the curve (With the curve)
I know you don't deserve it, know you don't deserve it (No)
I got that work (Got that, got that, got that)
I know you want the Birkin, baby, are you worth it?
With the curve (With the curve, it's Gucci!)
I know you don't deserve it, know you don't deserve it (Hell no)
I got that work (With the, with the, with the, with the)
I need to know for certain, tell me, are you worth it?
(You need to know Wop!)",0.12626488095238098,Positive
Love To Lay,"It has begun again, my friend
In this room, we are nothing but strangers in a bed
You made me fall again, my friend
How can I forget when you said love was just pretend?

Well, I told her I've been thinkin' 'bout her lately
But she told me that to love her is so crazy (Hey)

'Cause she loves to lay (
Woah
)
I learned the hard way (
Oh
)
She loves to lay, I'm all to blame
I learned the hard way (
Oh
)
She loves to lay
Know I learned the hard way
She loves to lay, it's all a game
I learned the hard way (Hey)

It has begun again, my friend (My friend)
In your heart, we are (We are) nothing but strangers in the end

Then I told her I've been thinkin' 'bout her lately
But she told me that to love her is so crazy (Hey)

'Cause she loves to lay (
Woah
)
I learned the hard way (
Oh
)
She loves to lay, I'm all to blame
I learned the hard way (I learned the hard way; 
oh
)
She loves to lay (Hey)
Know I learned the hard way
She loves to lay, it's all a game
I learned the hard way (Oh)

I feel there's someone else
Worth your time from the start
He's just one call away
From your mind and your heart
It has begun (Begin) again (Again), my friend (Hey)

She loves to lay (She loves to lay; 
woah
)
I learned the hard way (Know I learned the hard way; 
oh
)
She loves to lay, I'm all to blame
I learned the hard way (Woah, woah; 
oh
)
She loves to lay
Know I learned the hard way
She loves to lay, it's all a game
I learned the hard way (Ho)",-0.21133333333333337,Negative
How Do I Make You Love Me?,"We're goin' back in time
I'd like to see you try
Unpackin' thoughts through tunnels in your mind
I'll fix you mushroom tea
And cross the restless sea
Release yourself to escape reality

It doesn't faze you
I need a breakthrough
I only want what's right in front of me
It's quite unusual
Seekin' approval
Beggin' for it desperately
I said

How do I make you love me?
How do I make you fall for me?
How do I make you want me
And make it last eternally?
How do I make you love me? (Ooh, ah)
How do I make you fall for me?
How do I make you want me (Ooh, ah)
And make it last eternally?

I can see the real you, girl
You don't have to hide
Forget 'bout what your daddy said
I'll teach you how to shine
And all the things you tolerated
Made you cold inside
But I can light you up again
Like embers of a fire

It doesn't faze you
I need a breakthrough
I only want what's right in front of me
It's quite unusual
Seekin' approval
Beggin' for it desperately
I said

How do I make you love me? (Make you love me)
How do I make you fall for me? (How do I make you fall?)
How do I make you want me
And make it last eternally?
How do I make you love me? (Ooh, ah)
How do I make you fall for me?
How do I make you want me (Ooh, ah)
And make it last eterna
lly?",0.10324675324675324,Positive
Gasoline,"It's 5 AM my time again
I've soaken up the moon, can't sleep
It's 5 AM my time again
I'm calling and you know it's me
I'm pushin' myself further
I'm just tryin' to feel my heartbeat beat (Beat)
I wrap my hands around your neck
You love it when I always squeeze
It's 5 AM, I'm high again
And you can see that I'm in pain (Ooh, ooh)
I've fallen into emptiness
I want you 'cause we're both insane
I'm staring into the abyss
I'm lookin' at myself again
I'm dozing off to R.E.M
.
I'm trying not to lose my faith

And I love it when you watch me sleep
You spin me 'round so I can breathe
It's only safe for you and me
I know you won't let me OD
And if I finally die in peace
Just wrap my body in these sheets (Sheets)
And pour out thе gasoline
It don't mean much to me

It's 5 AM, I'm nihilist
I know thеre's nothing after this (After this)
Obsessing over aftermaths
Apocalypse and hopelessness (Hopelessness)
The only thing I understand
Is zero sum of tenderness (Tenderness)
Oh, baby, please, just hold me close
Make me believe there's more to live

Around, around, around, around we go
In this game called life, we are not free

And I love it when you watch me sleep
You spin me 'round so I can breathe
It's only safe for you and me (Don't let me go)
I know you won't let me OD (Don't you let me go)
And if I finally die in peace (Oh yeah)
Just wrap my body in these sheets
And pour out the gasoline
It don't mean much to me",0.046581027667984186,Positive
As You Are,"It's just me and you
They couldn't see what I see in you, yeah
'Cause I believe in you, uh
You're the only one I choose

Even though you break my heart
Even though you break my heart, baby
I know what we are, our love's too young
Even though you break my heart, my love
I'ma need you, I'ma need you, I'ma need you, yeah

Show me your broken heart and all your scars
Baby, I'll take, I'll take, I'll take, I'll take you as you are
I'll take you as you are, yeah
Show me your broken parts and all your flaws
Baby, I'll take, I'll take, I'll take, I'll take you as you are
I'll take you as you are, yeah

It's just you and I
Ooh, yeah
Just a phase in our little lie, ch-yeah
We can sex all night, uh
Ooh, woah
I see the want to in your eyes

But you know I'll break your heart, your heart
Cause I know what we are, our love's too young
Even though I'll break your heart, your heart
I'ma need you, I'ma need you, I'ma need you, yeah

Show me your broken heart and all your scars
Baby, I'll take, I'll take, I'll take, I'll take you as you are
I'll take you as you are
Show me your broken parts and all your flaws
Baby, I'll take, I'll take, I'll take, I'll take you as you are
I'll take you as you are, yeah, yeah

Oh, oh, hey-ey
You know it, you know I know it, baby
No, no, yeah, you know it, you know I know it, baby
You know, you know, you know
You know, know, oh
You know, know, baby

As I am
Baby, won't you take me as I am?
As I am, as I am, as I am
Baby, won't you take me as I am?
As I am, as I am
As I am, baby, won't you take me as I am?
As I am, as I am
As I am, baby, won't you take me as I am?
As I am, as I am",-0.007954545454545457,Negative
Dancing In The Flames,"(Yeah)

Traffic dies while we are racin' home
Melted lights cover the open road
I hope we make it 'cause I've been chasin'
Another odyssey, oh

I can't wait to see your face
Crash when we're switchin' lanes
My love's beyond the pain
But if I miss the brake
We're dancin' in the flames
It's indescribable

Ooh, yeah

""The world can't heal,"" they say on the radio (Oh, no)
So grab the wheel, want you to be in control
We're dodgin' headlights, and you say, ""Hold tight""
Another odyssey, oh (Hey)

I can't wait to see your face
Crash when we're switchin' lanes
My love's beyond the pain
But if I miss the brake
We're dancin' in the flames
It's indescribable

Ooh (
Indescribable
), oh
Ooh

Everything's faded
, we barely made it
The fire's ragin' but you're still beautiful
And it's amazin' 'cause I can taste it
Our final odyssey, oh

I can't (I can't) wait to see your face (Can't wait to see, ha)
Crash when we're switchin' lanes
My love's beyond the pain (Hey)
But if I miss the brake
We're dancin' in the flames (Dancin' in the flames)
So just have faith (Just have faith in me)
We'll never be the same (We'll never be, never be)
It's indescribable

Ooh (
Indescribable
)
, oh, hey
Ooh (
Indescribable
)",0.24682539682539684,Positive
